Plan_mes,mes,nro_cliente,cambio_de_plan
96332,2,517,0
96332,3,517,0
96234,1,518,0
96234,2,518,0
96234,3,518,0
93845,1,519,0
93845,2,519,0
93845,3,519,0
95683,1,520,0
95683,2,520,0
95683,3,520,0
94497,1,521,0
94497,2,521,0
94497,3,521,0
96413,1,522,0
96895,2,522,1
96895,3,522,0
94402,1,523,0
94402,2,523,0
94402,3,523,0
96121,1,524,0
96121,2,524,0
96121,3,524,0
96385,1,525,0
96385,2,525,0
96385,3,525,0
95729,1,526,0
95729,2,526,0
96810,3,526,1
93631,1,527,0
96859,2,527,1
96859,3,527,0
94497,1,528,0
94497,2,528,0
94497,3,528,0
96078,1,529,0
96910,2,529,1
96910,3,529,0
96400,1,530,0
96400,2,530,0
96400,3,530,0
95419,1,531,0
96767,2,531,1
96767,3,531,0
96022,1,532,0
96022,2,532,0
96722,3,532,1
95982,1,533,0
95982,2,533,0
95982,3,533,0
95570,1,534,0
95570,2,534,0
95570,3,534,0
95400,1,535,0
95400,2,535,0
95400,3,535,0
95408,1,536,0
95408,2,536,0
96807,3,536,1
96410,1,537,0
96410,2,537,0
96410,3,537,0
94497,1,538,0
94497,2,538,0
94497,3,538,0
96409,1,539,0
96810,2,539,1
96810,3,539,0
96409,1,540,0
96409,2,540,0
96409,3,540,0
95729,1,541,0
95729,2,541,0
95729,3,541,0
93561,1,542,0
93561,2,542,0
93561,3,542,0
96440,1,543,0
96440,2,543,0
96770,3,543,1
96018,1,544,0
96018,2,544,0
96018,3,544,0
95729,1,545,0
96409,2,545,1
96810,3,545,1
96133,1,546,0
96133,2,546,0
96133,3,546,0
96234,1,547,0
96234,2,547,0
96234,3,547,0
95599,1,548,0
95599,2,548,0
95599,3,548,0
95419,1,549,0
95419,2,549,0
95419,3,549,0
96411,1,550,0
96411,2,550,0
96715,3,550,1
96119,1,551,0
96119,2,551,0
96119,3,551,0
95599,1,552,0
96910,2,552,1
96910,3,552,0
93561,1,553,0
93561,2,553,0
93561,3,553,0
96133,1,554,0
96133,2,554,0
96133,3,554,0
95599,1,555,0
95599,2,555,0
95599,3,555,0
96038,1,556,0
96038,2,556,0
96038,3,556,0
96133,1,557,0
96133,2,557,0
96133,3,557,0
96400,1,558,0
96400,2,558,0
96400,3,558,0
96413,1,559,0
96413,2,559,0
96413,3,559,0
95599,1,560,0
95599,2,560,0
95599,3,560,0
95471,1,561,0
96737,2,561,1
96737,3,561,0
96262,1,562,0
96262,2,562,0
97002,3,562,1
96262,1,563,0
96262,2,563,0
96262,3,563,0
96390,1,564,0
96390,2,564,0
96390,3,564,0
95611,1,565,0
96770,2,565,1
96770,3,565,0
96208,1,566,0
96208,2,566,0
96793,3,566,1
95456,1,567,0
95456,2,567,0
95456,3,567,0
93631,1,568,0
93631,2,568,0
93631,3,568,0
96409,1,569,0
96409,2,569,0
96409,3,569,0
96385,1,570,0
96385,2,570,0
96890,3,570,1
96007,1,571,0
96007,2,571,0
96007,3,571,0
96385,1,572,0
96890,2,572,1
96890,3,572,0
93618,1,573,0
93618,2,573,0
93618,3,573,0
95595,1,574,0
95595,2,574,0
95595,3,574,0
96038,1,575,0
96038,2,575,0
96878,3,575,1
95712,1,576,0
95712,2,576,0
95712,3,576,0
96022,1,577,0
96022,2,577,0
96022,3,577,0
96385,1,578,0
96890,2,578,1
96890,3,578,0
93561,1,579,0
93561,2,579,0
93561,3,579,0
96385,1,580,0
96385,2,580,0
96385,3,580,0
96262,1,581,0
96262,2,581,0
96262,3,581,0
95599,1,582,0
96910,2,582,1
96910,3,582,0
95400,1,583,0
96119,2,583,1
96970,3,583,1
93618,1,584,0
93618,2,584,0
93618,3,584,0
96234,1,585,0
96234,2,585,0
96234,3,585,0
95744,1,586,0
95744,2,586,0
95744,3,586,0
96385,1,587,0
96385,2,587,0
96385,3,587,0
94562,1,588,0
94562,2,588,0
94562,3,588,0
96409,1,589,0
96234,2,589,1
96234,3,589,0
95729,1,590,0
96810,2,590,1
96810,3,590,0
95645,1,591,0
95645,2,591,0
95645,3,591,0
95400,1,592,0
96970,2,592,1
96970,3,592,0
96409,1,593,0
96409,2,593,0
96810,3,593,1
96385,1,594,0
96385,2,594,0
96890,3,594,1
96054,1,595,0
96054,2,595,0
96054,3,595,0
96409,1,596,0
96409,2,596,0
96409,3,596,0
96208,1,597,0
96208,2,597,0
96208,3,597,0
96411,1,598,0
96411,2,598,0
96411,3,598,0
94041,1,599,0
94041,2,599,0
94041,3,599,0
96121,1,600,0
96121,2,600,0
96910,3,600,1
96133,1,601,0
96133,2,601,0
96133,3,601,0
95599,1,602,0
95599,2,602,0
95599,3,602,0
96119,1,603,0
96119,2,603,0
96970,3,603,1
93618,1,604,0
93618,2,604,0
93618,3,604,0
96133,1,605,0
96133,2,605,0
96133,3,605,0
95599,1,606,0
96385,2,606,1
96385,3,606,0
96385,1,607,0
96385,2,607,0
96385,3,607,0
96262,1,608,0
96262,2,608,0
96262,3,608,0
96092,1,609,0
96807,2,609,1
96807,3,609,0
96308,1,610,0
96308,2,610,0
96308,3,610,0
93561,1,611,0
93561,2,611,0
93561,3,611,0
96385,1,612,0
96890,2,612,1
96890,3,612,0
96413,1,613,0
96440,2,613,1
96440,3,613,0
93521,1,614,0
93521,2,614,0
93521,3,614,0
96234,1,615,0
96922,2,615,1
96922,3,615,0
95982,1,616,0
95982,2,616,0
95982,3,616,0
95471,1,617,0
95471,2,617,0
95471,3,617,0
96440,1,618,0
96440,2,618,0
96770,3,618,1
93561,1,619,0
96810,2,619,1
96810,3,619,0
95595,1,620,0
95595,2,620,0
95595,3,620,0
96234,1,621,0
96234,2,621,0
96234,3,621,0
94458,1,622,0
94458,2,622,0
94458,3,622,0
95645,1,623,0
97120,2,623,1
97120,3,623,0
95419,1,624,0
96767,2,624,1
96767,3,624,0
96038,1,625,0
96038,2,625,0
96038,3,625,0
96234,1,626,0
96234,2,626,0
96234,3,626,0
96262,1,627,0
96262,2,627,0
96262,3,627,0
94485,1,628,0
96970,2,628,1
96970,3,628,0
95456,1,629,0
96332,2,629,1
96332,3,629,0
96400,1,630,0
96400,2,630,0
96737,3,630,1
95645,1,631,0
95645,2,631,0
95645,3,631,0
95420,1,632,0
95420,2,632,0
95420,3,632,0
96409,1,633,0
96810,2,633,1
96895,3,633,1
95729,1,634,0
95729,2,634,0
96810,3,634,1
96409,1,635,0
96409,2,635,0
96409,3,635,0
96262,1,636,0
96262,2,636,0
96865,3,636,1
95420,1,637,0
95420,2,637,0
95420,3,637,0
96409,1,638,0
96409,2,638,0
96409,3,638,0
96133,1,639,0
96133,2,639,0
96874,3,639,1
96133,1,640,0
96133,2,640,0
96133,3,640,0
96038,1,641,0
96038,2,641,0
96038,3,641,0
96262,1,642,0
96262,2,642,0
96865,3,642,1
95712,1,643,0
95712,2,643,0
95712,3,643,0
96078,1,644,0
96078,2,644,0
96078,3,644,0
96234,1,645,0
96234,2,645,0
96234,3,645,0
96385,1,646,0
96385,2,646,0
96385,3,646,0
96018,1,647,0
96018,2,647,0
96018,3,647,0
96234,1,648,0
96234,2,648,0
96234,3,648,0
96327,1,649,0
96327,2,649,0
96327,3,649,0
93537,1,650,0
93537,2,650,0
93537,3,650,0
95729,1,651,0
96810,2,651,1
96810,3,651,0
96208,1,652,0
96208,2,652,0
96208,3,652,0
93720,1,653,0
93720,2,653,0
93720,3,653,0
96308,1,654,0
96308,2,654,0
96308,3,654,0
95729,1,655,0
96810,2,655,1
96810,3,655,0
96234,1,656,0
96234,2,656,0
96234,3,656,0
96234,1,657,0
96922,2,657,1
96922,3,657,0
95982,1,658,0
95982,2,658,0
95982,3,658,0
95982,1,659,0
95982,2,659,0
95982,3,659,0
95982,1,660,0
95982,2,660,0
95982,3,660,0
96262,1,661,0
96865,2,661,1
96865,3,661,0
96409,1,662,0
96409,2,662,0
96409,3,662,0
96308,1,663,0
96308,2,663,0
96308,3,663,0
95400,1,664,0
95400,2,664,0
95400,3,664,0
96121,1,665,0
96741,2,665,1
96741,3,665,0
94410,1,666,0
94410,2,666,0
94410,3,666,0
95712,1,667,0
95712,2,667,0
95712,3,667,0
93618,1,668,0
93618,2,668,0
93618,3,668,0
93521,1,669,0
93521,2,669,0
96970,3,669,1
96234,1,670,0
96234,2,670,0
96922,3,670,1
95729,1,671,0
96409,2,671,1
96810,3,671,1
96038,1,672,0
96038,2,672,0
96878,3,672,1
94463,1,673,0
94463,2,673,0
94463,3,673,0
95729,1,674,0
96409,2,674,1
96810,3,674,1
93720,1,675,0
93720,2,675,0
93720,3,675,0
96234,1,676,0
96922,2,676,1
96922,3,676,0
93521,1,677,0
96806,2,677,1
96806,3,677,0
95595,1,678,0
95595,2,678,0
95595,3,678,0
96411,1,679,0
96411,2,679,0
96715,3,679,1
96133,1,680,0
96133,2,680,0
96133,3,680,0
96133,1,681,0
96133,2,681,0
96133,3,681,0
93561,1,682,0
96810,2,682,1
96810,3,682,0
96007,1,683,0
96007,2,683,0
96767,3,683,1
94497,1,684,0
97120,2,684,1
97120,3,684,0
96038,1,685,0
96038,2,685,0
96878,3,685,1
96043,1,686,0
96043,2,686,0
96043,3,686,0
93561,1,687,0
93561,2,687,0
93561,3,687,0
96262,1,688,0
96262,2,688,0
96262,3,688,0
96133,1,689,0
96440,2,689,1
96770,3,689,1
95982,1,690,0
95982,2,690,0
97017,3,690,1
96385,1,691,0
96385,2,691,0
96890,3,691,1
95596,1,692,0
97017,2,692,1
97017,3,692,0
96038,1,693,0
96038,2,693,0
96038,3,693,0
96038,1,694,0
96038,2,694,0
96038,3,694,0
96119,1,695,0
96119,2,695,0
96119,3,695,0
96400,1,696,0
96400,2,696,0
96400,3,696,0
96385,1,697,0
96385,2,697,0
96890,3,697,1
96327,1,698,0
96327,2,698,0
96327,3,698,0
93947,1,699,0
93947,2,699,0
93947,3,699,0
94497,1,700,0
94497,2,700,0
94497,3,700,0
94465,1,701,0
94465,2,701,0
94465,3,701,0
96121,1,702,0
96741,2,702,1
96741,3,702,0
96385,1,703,0
96385,2,703,0
96890,3,703,1
96078,1,704,0
96910,2,704,1
96910,3,704,0
96327,1,705,0
96327,2,705,0
96327,3,705,0
95982,1,706,0
95982,2,706,0
97017,3,706,1
96208,1,707,0
96208,2,707,0
97002,3,707,1
96409,1,708,0
96810,2,708,1
96810,3,708,0
96308,1,709,0
97002,2,709,1
97002,3,709,0
96078,1,710,0
96078,2,710,0
96806,3,710,1
96385,1,711,0
96385,2,711,0
96890,3,711,1
96262,1,712,0
96262,2,712,0
96865,3,712,1
95982,1,713,0
97017,2,713,1
97017,3,713,0
93720,1,714,0
96874,2,714,1
96874,3,714,0
96311,1,715,0
96311,2,715,0
96311,3,715,0
96007,1,716,0
96007,2,716,0
96767,3,716,1
96133,1,717,0
96133,2,717,0
96133,3,717,0
93720,1,718,0
93720,2,718,0
93720,3,718,0
96234,1,719,0
96234,2,719,0
96234,3,719,0
96262,1,720,0
96262,2,720,0
96262,3,720,0
96308,1,721,0
96308,2,721,0
96308,3,721,0
96119,1,722,0
96119,2,722,0
96119,3,722,0
93618,1,723,0
93618,2,723,0
93618,3,723,0
95683,1,724,0
96054,2,724,1
96806,3,724,1
95599,1,725,0
95599,2,725,0
95599,3,725,0
96410,1,726,0
96410,2,726,0
96410,3,726,0
96208,1,727,0
96793,2,727,1
96793,3,727,0
93720,1,728,0
93720,2,728,0
93720,3,728,0
96133,1,729,0
96133,2,729,0
96133,3,729,0
96078,1,730,0
96078,2,730,0
96078,3,730,0
96121,1,731,0
96121,2,731,0
96121,3,731,0
95982,1,732,0
95982,2,732,0
95982,3,732,0
95599,1,733,0
95599,2,733,0
95599,3,733,0
96121,1,734,0
96121,2,734,0
96121,3,734,0
94569,1,735,0
94569,2,735,0
94569,3,735,0
93720,1,736,0
93720,2,736,0
93720,3,736,0
96234,1,737,0
96234,2,737,0
96922,3,737,1
95595,1,738,0
95595,2,738,0
95595,3,738,0
96262,1,739,0
96262,2,739,0
96865,3,739,1
93618,1,740,0
93618,2,740,0
93618,3,740,0
96327,1,741,0
97120,2,741,1
97120,3,741,0
96409,1,742,0
96409,2,742,0
96409,3,742,0
96332,1,743,0
96332,2,743,0
96859,3,743,1
93561,1,744,0
93561,2,744,0
96810,3,744,1
93845,1,745,0
93845,2,745,0
93845,3,745,0
95595,1,746,0
95595,2,746,0
95595,3,746,0
96007,1,747,0
96007,2,747,0
96767,3,747,1
96327,1,748,0
96327,2,748,0
96327,3,748,0
96133,1,749,0
96133,2,749,0
96133,3,749,0
95456,1,750,0
95456,2,750,0
95456,3,750,0
96409,1,751,0
96409,2,751,0
96409,3,751,0
95645,1,752,0
95645,2,752,0
95645,3,752,0
96308,1,753,0
96308,2,753,0
96806,3,753,1
96385,1,754,0
96890,2,754,1
96890,3,754,0
95645,1,755,0
95645,2,755,0
95645,3,755,0
96234,1,756,0
96922,2,756,1
96922,3,756,0
96054,1,757,0
96844,2,757,1
96844,3,757,0
96234,1,758,0
96234,2,758,0
96922,3,758,1
95326,1,759,0
96890,2,759,1
96890,3,759,0
96208,1,760,0
96208,2,760,0
96208,3,760,0
96413,1,761,0
96413,2,761,0
96413,3,761,0
96385,1,762,0
96385,2,762,0
96385,3,762,0
96022,1,763,0
96022,2,763,0
96022,3,763,0
96327,1,764,0
97120,2,764,1
97120,3,764,0
93561,1,765,0
93561,2,765,0
93561,3,765,0
93631,1,766,0
93631,2,766,0
93631,3,766,0
95599,1,767,0
95599,2,767,0
95599,3,767,0
96092,1,768,0
96092,2,768,0
96807,3,768,1
95400,1,769,0
95400,2,769,0
95400,3,769,0
94459,1,770,0
94459,2,770,0
94459,3,770,0
95599,1,771,0
95599,2,771,0
95599,3,771,0
95420,1,772,0
95420,2,772,0
95420,3,772,0
95599,1,773,0
95599,2,773,0
95599,3,773,0
93618,1,774,0
93618,2,774,0
93618,3,774,0
95670,1,775,0
95670,2,775,0
95670,3,775,0
96400,1,776,0
96400,2,776,0
96400,3,776,0
96078,1,777,0
96078,2,777,0
96910,3,777,1
93521,1,778,0
96119,2,778,1
96119,3,778,0
93521,1,779,0
96970,2,779,1
96970,3,779,0
95982,1,780,0
95982,2,780,0
95982,3,780,0
96400,1,781,0
96400,2,781,0
96400,3,781,0
96022,1,782,0
96022,2,782,0
96022,3,782,0
96409,1,783,0
96409,2,783,0
96810,3,783,1
96385,1,784,0
96890,2,784,1
96890,3,784,0
96078,1,785,0
96078,2,785,0
96910,3,785,1
95599,1,786,0
95599,2,786,0
95599,3,786,0
95729,1,787,0
95729,2,787,0
95729,3,787,0
95729,1,788,0
95729,2,788,0
95729,3,788,0
96262,1,789,0
96262,2,789,0
96262,3,789,0
96327,1,790,0
96327,2,790,0
96327,3,790,0
96018,1,791,0
96018,2,791,0
96018,3,791,0
93561,1,792,0
96409,2,792,1
96409,3,792,0
96133,1,793,0
96133,2,793,0
96133,3,793,0
96018,1,794,0
97034,2,794,1
97034,3,794,0
96262,1,795,0
96890,2,795,1
96890,3,795,0
96262,1,796,0
96262,2,796,0
96262,3,796,0
95729,1,797,0
95729,2,797,0
95729,3,797,0
96327,1,798,0
97120,2,798,1
97120,3,798,0
96385,1,799,0
96385,2,799,0
96890,3,799,1
96133,1,800,0
96133,2,800,0
96133,3,800,0
96208,1,801,0
96208,2,801,0
96208,3,801,0
93631,1,802,0
96859,2,802,1
96859,3,802,0
96385,1,803,0
96385,2,803,0
96890,3,803,1
96308,1,804,0
96308,2,804,0
96308,3,804,0
96332,1,805,0
96332,2,805,0
96332,3,805,0
95599,1,806,0
95599,2,806,0
95599,3,806,0
94906,1,807,0
96022,2,807,1
96022,3,807,0
94465,1,808,0
94465,2,808,0
94465,3,808,0
95595,1,809,0
95595,2,809,0
95595,3,809,0
95645,1,810,0
97120,2,810,1
97120,3,810,0
95471,1,811,0
95471,2,811,0
95471,3,811,0
96327,1,812,0
96327,2,812,0
96327,3,812,0
93720,1,813,0
96874,2,813,1
96874,3,813,0
96133,1,814,0
96133,2,814,0
96133,3,814,0
95645,1,815,0
97120,2,815,1
97120,3,815,0
96327,1,816,0
96327,2,816,0
96327,3,816,0
96208,1,817,0
96208,2,817,0
96208,3,817,0
95982,1,818,0
95982,2,818,0
95982,3,818,0
94463,1,819,0
94463,2,819,0
94463,3,819,0
96121,1,820,0
96121,2,820,0
96121,3,820,0
96119,1,821,0
96119,2,821,0
96119,3,821,0
96018,1,822,0
96018,2,822,0
96018,3,822,0
93521,1,823,0
93521,2,823,0
93521,3,823,0
96332,1,824,0
96859,2,824,1
96859,3,824,0
95471,1,825,0
96737,2,825,1
96737,3,825,0
93618,1,826,0
97120,2,826,1
97120,3,826,0
96413,1,827,0
96895,2,827,1
96895,3,827,0
95982,1,828,0
95982,2,828,0
97017,3,828,1
96234,1,829,0
96234,2,829,0
96234,3,829,0
95982,1,830,0
95982,2,830,0
95982,3,830,0
95645,1,831,0
95645,2,831,0
95645,3,831,0
95599,1,832,0
95599,2,832,0
95599,3,832,0
94378,1,833,0
94378,2,833,0
94378,3,833,0
96038,1,834,0
96878,2,834,1
96878,3,834,0
96262,1,835,0
96262,2,835,0
96262,3,835,0
95599,1,836,0
95599,2,836,0
96910,3,836,1
96262,1,837,0
96262,2,837,0
96262,3,837,0
95982,1,838,0
95982,2,838,0
97017,3,838,1
96121,1,839,0
96741,2,839,1
96741,3,839,0
96413,1,840,0
96413,2,840,0
96413,3,840,0
94497,1,841,0
94497,2,841,0
94497,3,841,0
93521,1,842,0
93521,2,842,0
93521,3,842,0
95683,1,843,0
96054,2,843,1
96806,3,843,1
94485,1,844,0
96970,2,844,1
96970,3,844,0
96410,1,845,0
96410,2,845,0
97240,3,845,1
93720,1,846,0
93720,2,846,0
93720,3,846,0
95982,1,847,0
95982,2,847,0
95982,3,847,0
96234,1,848,0
96234,2,848,0
96234,3,848,0
96208,1,849,0
96910,2,849,1
96910,3,849,0
96410,1,850,0
96410,2,850,0
96410,3,850,0
96078,1,851,0
96910,2,851,1
96910,3,851,0
93720,1,852,0
93720,2,852,0
93720,3,852,0
96018,1,853,0
97034,2,853,1
97034,3,853,0
96078,1,854,0
96078,2,854,0
96078,3,854,0
94459,1,855,0
94459,2,855,0
94459,3,855,0
95982,1,856,0
97017,2,856,1
97017,3,856,0
96385,1,857,0
96385,2,857,0
96385,3,857,0
96133,1,858,0
96874,2,858,1
96874,3,858,0
96409,1,859,0
96810,2,859,1
96810,3,859,0
95456,1,860,0
95456,2,860,0
95456,3,860,0
94041,1,861,0
96078,2,861,1
96078,3,861,0
96400,1,862,0
96400,2,862,0
96400,3,862,0
96054,1,863,0
96054,2,863,0
96844,3,863,1
95420,1,864,0
95420,2,864,0
95420,3,864,0
94690,1,865,0
94690,2,865,0
94690,3,865,0
96018,1,866,0
97034,2,866,1
97034,3,866,0
96133,1,867,0
96133,2,867,0
96874,3,867,1
93720,1,868,0
96133,2,868,1
96874,3,868,1
95599,1,869,0
95599,2,869,0
95599,3,869,0
93720,1,870,0
96133,2,870,1
96133,3,870,0
96262,1,871,0
96262,2,871,0
96865,3,871,1
96409,1,872,0
96810,2,872,1
96810,3,872,0
96262,1,873,0
96865,2,873,1
96865,3,873,0
95570,1,874,0
96922,2,874,1
96922,3,874,0
96440,1,875,0
96440,2,875,0
96440,3,875,0
96327,1,876,0
96327,2,876,0
96327,3,876,0
93618,1,877,0
93618,2,877,0
93618,3,877,0
95456,1,878,0
95456,2,878,0
95456,3,878,0
93845,1,879,0
93845,2,879,0
93845,3,879,0
96262,1,880,0
96262,2,880,0
96262,3,880,0
96262,1,881,0
96262,2,881,0
96865,3,881,1
96262,1,882,0
96262,2,882,0
96262,3,882,0
95645,1,883,0
96327,2,883,1
96327,3,883,0
96078,1,884,0
96078,2,884,0
96078,3,884,0
96385,1,885,0
96385,2,885,0
96890,3,885,1
94410,1,886,0
96133,2,886,1
96133,3,886,0
93618,1,887,0
93618,2,887,0
93618,3,887,0
94468,1,888,0
94468,2,888,0
96807,3,888,1
95645,1,889,0
95645,2,889,0
95645,3,889,0
96385,1,890,0
96385,2,890,0
96385,3,890,0
96078,1,891,0
96078,2,891,0
96078,3,891,0
95595,1,892,0
95595,2,892,0
95595,3,892,0
96400,1,893,0
96400,2,893,0
96400,3,893,0
96327,1,894,0
96327,2,894,0
97120,3,894,1
95456,1,895,0
95456,2,895,0
96859,3,895,1
96092,1,896,0
96092,2,896,0
96092,3,896,0
94468,1,897,0
96807,2,897,1
96807,3,897,0
95400,1,898,0
96119,2,898,1
96119,3,898,0
93618,1,899,0
93618,2,899,0
93618,3,899,0
96409,1,900,0
96409,2,900,0
96409,3,900,0
96411,1,901,0
96411,2,901,0
96715,3,901,1
96262,1,902,0
96262,2,902,0
96806,3,902,1
95599,1,903,0
96865,2,903,1
96865,3,903,0
93413,1,904,0
93413,2,904,0
93413,3,904,0
96385,1,905,0
96890,2,905,1
96890,3,905,0
96332,1,906,0
96332,2,906,0
96859,3,906,1
95784,1,907,0
95784,2,907,0
97240,3,907,1
96327,1,908,0
97120,2,908,1
97120,3,908,0
96385,1,909,0
96385,2,909,0
96890,3,909,1
96133,1,910,0
96133,2,910,0
96133,3,910,0
96308,1,911,0
96308,2,911,0
97002,3,911,1
96133,1,912,0
96133,2,912,0
96133,3,912,0
95982,1,913,0
97017,2,913,1
97017,3,913,0
96308,1,914,0
96308,2,914,0
96308,3,914,0
96078,1,915,0
96078,2,915,0
96078,3,915,0
96262,1,916,0
96262,2,916,0
96262,3,916,0
95982,1,917,0
97017,2,917,1
97017,3,917,0
95712,1,918,0
95712,2,918,0
95712,3,918,0
95982,1,919,0
95982,2,919,0
95982,3,919,0
95570,1,920,0
95570,2,920,0
95570,3,920,0
93537,1,921,0
93537,2,921,0
96874,3,921,1
94463,1,922,0
96878,2,922,1
96878,3,922,0
95744,1,923,0
96385,2,923,1
96385,3,923,0
96133,1,924,0
96133,2,924,0
96133,3,924,0
95712,1,925,0
95712,2,925,0
95712,3,925,0
96133,1,926,0
96133,2,926,0
96133,3,926,0
96411,1,927,0
96411,2,927,0
96411,3,927,0
96385,1,928,0
96385,2,928,0
96890,3,928,1
95982,1,929,0
95982,2,929,0
95982,3,929,0
96327,1,930,0
96327,2,930,0
96327,3,930,0
95400,1,931,0
95400,2,931,0
95400,3,931,0
96385,1,932,0
96385,2,932,0
96385,3,932,0
96133,1,933,0
96133,2,933,0
96133,3,933,0
95645,1,934,0
95645,2,934,0
97120,3,934,1
96327,1,935,0
97120,2,935,1
97120,3,935,0
94463,1,936,0
94463,2,936,0
94463,3,936,0
96121,1,937,0
96121,2,937,0
96121,3,937,0
95982,1,938,0
95982,2,938,0
95982,3,938,0
96234,1,939,0
96234,2,939,0
96922,3,939,1
95645,1,940,0
95645,2,940,0
95645,3,940,0
93618,1,941,0
93618,2,941,0
93618,3,941,0
96121,1,942,0
96121,2,942,0
96121,3,942,0
93720,1,943,0
96133,2,943,1
96133,3,943,0
96308,1,944,0
96308,2,944,0
96308,3,944,0
96409,1,945,0
96810,2,945,1
96810,3,945,0
95645,1,946,0
95645,2,946,0
95645,3,946,0
95400,1,947,0
96119,2,947,1
96119,3,947,0
96119,1,948,0
96119,2,948,0
96119,3,948,0
96385,1,949,0
96890,2,949,1
96890,3,949,0
96327,1,950,0
96327,2,950,0
96327,3,950,0
96385,1,951,0
96385,2,951,0
96890,3,951,1
96133,1,952,0
96133,2,952,0
96133,3,952,0
96409,1,953,0
96409,2,953,0
96810,3,953,1
93521,1,954,0
93521,2,954,0
93521,3,954,0
95982,1,955,0
96007,2,955,1
96776,3,955,1
96262,1,956,0
96262,2,956,0
96262,3,956,0
95712,1,957,0
95712,2,957,0
95712,3,957,0
96327,1,958,0
96327,2,958,0
96327,3,958,0
96327,1,959,0
97120,2,959,1
97120,3,959,0
95599,1,960,0
96078,2,960,1
96078,3,960,0
96400,1,961,0
96737,2,961,1
96737,3,961,0
96262,1,962,0
96262,2,962,0
96262,3,962,0
96327,1,963,0
97120,2,963,1
97120,3,963,0
96234,1,964,0
96234,2,964,0
96234,3,964,0
96133,1,965,0
96133,2,965,0
96133,3,965,0
96327,1,966,0
97120,2,966,1
97120,3,966,0
96022,1,967,0
96022,2,967,0
96722,3,967,1
94463,1,968,0
94463,2,968,0
94463,3,968,0
95570,1,969,0
95570,2,969,0
95570,3,969,0
96092,1,970,0
96092,2,970,0
96807,3,970,1
93618,1,971,0
93618,2,971,0
93618,3,971,0
96022,1,972,0
96022,2,972,0
96022,3,972,0
96133,1,973,0
96133,2,973,0
96133,3,973,0
96327,1,974,0
96327,2,974,0
96327,3,974,0
96440,1,975,0
96440,2,975,0
96770,3,975,1
96262,1,976,0
96262,2,976,0
96262,3,976,0
96409,1,977,0
96409,2,977,0
96409,3,977,0
96409,1,978,0
96409,2,978,0
96409,3,978,0
95982,1,979,0
95982,2,979,0
95982,3,979,0
95712,1,980,0
96133,2,980,1
96133,3,980,0
96078,1,981,0
96910,2,981,1
96910,3,981,0
95982,1,982,0
97017,2,982,1
97017,3,982,0
96092,1,983,0
96092,2,983,0
96092,3,983,0
95729,1,984,0
95729,2,984,0
95729,3,984,0
96078,1,985,0
96078,2,985,0
96078,3,985,0
96410,1,986,0
96410,2,986,0
96410,3,986,0
96327,1,987,0
96327,2,987,0
96327,3,987,0
95982,1,988,0
95982,2,988,0
97017,3,988,1
94623,1,989,0
96806,2,989,1
96806,3,989,0
96133,1,990,0
96133,2,990,0
96874,3,990,1
96262,1,991,0
96262,2,991,0
96262,3,991,0
96133,1,992,0
96133,2,992,0
96133,3,992,0
96262,1,993,0
96865,2,993,1
96865,3,993,0
95456,1,994,0
96332,2,994,1
96332,3,994,0
96092,1,995,0
96092,2,995,0
96807,3,995,1
95712,1,996,0
95712,2,996,0
95712,3,996,0
96121,1,997,0
96121,2,997,0
96741,3,997,1
93720,1,998,0
93720,2,998,0
93720,3,998,0
96409,1,999,0
96810,2,999,1
96810,3,999,0
96078,1,1000,0
96078,2,1000,0
96078,3,1000,0
96409,1,1001,0
96810,2,1001,1
96810,3,1001,0
93739,1,1002,0
97060,2,1002,1
97060,3,1002,0
95596,1,1003,0
96715,2,1003,1
96715,3,1003,0
96385,1,1004,0
96385,2,1004,0
96385,3,1004,0
95982,1,1005,0
95982,2,1005,0
96874,3,1005,1
95599,1,1006,0
96078,2,1006,1
96078,3,1006,0
